strategy,strategy_notes,signal_month,ticker,GICS Sector,score,allocated_cash,gross_stock_return,cost_drag_per_holding,realized_stock_return
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-11-30,ORLY,Consumer Discretionary,1.5420506919501564,68570.9060468378,-0.0115476566398894,0.0,-0.0115476566398894
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-11-30,LMT,Industrials,1.4513255398836529,68570.9060468378,-0.0034040592767432,0.0,-0.0034040592767432
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-11-30,IDXX,Health Care,1.3588806961456976,68570.9060468378,0.0389925595830182,0.0,0.0389925595830182
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-11-30,BLDR,Industrials,1.1640207929499442,68570.9060468378,-0.0019638648860959,0.0,-0.0019638648860959
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-11-30,FICO,Information Technology,1.1239024692165105,68570.9060468378,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-11-30,TGT,Consumer Staples,1.0650525265989168,68570.9060468378,0.0199681782025162,0.0,0.0199681782025162
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-11-30,LRCX,Information Technology,1.0485343792953445,68570.9060468378,0.1019591851008572,0.0,0.1019591851008572
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-11-30,MA,Financials,1.0437308013062012,68570.9060468378,0.0275301971848187,0.0,0.0275301971848187
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-11-30,STX,Information Technology,1.033505159191646,68570.9060468378,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-11-30,TER,Information Technology,1.0180164868491999,68570.9060468378,0.0898194022698903,0.0,0.0898194022698903
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-11-30,QCOM,Information Technology,1.01162534561741,68570.9060468378,0.0585431612091835,0.0,0.0585431612091835
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-11-30,KLAC,Information Technology,1.0037732731087046,68570.9060468378,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-11-30,CPRT,Industrials,0.9848821064289786,68570.9060468378,0.0254848894903021,0.0,0.0254848894903021
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-11-30,GNRC,Industrials,0.9590312268314953,68570.9060468378,0.0234001424356495,0.0,0.0234001424356495
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-11-30,APO,Financials,0.8970545415044044,68570.9060468378,0.0850579940865576,0.0,0.0850579940865576
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-11-30,BX,Financials,0.8792337074578509,68570.9060468378,0.0281198309124917,0.0,0.0281198309124917
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-11-30,LLY,Health Care,0.8743997217013902,68570.9060468378,0.1183628318587493,0.0,0.1183628318587493
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-12-31,MCO,Financials,1.3530237035104995,70572.26625443887,0.0758756494048289,0.0,0.0758756494048289
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-12-31,SPGI,Financials,1.2654132672811345,70572.26625443887,0.0697818406961865,0.0,0.0697818406961865
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-12-31,HLT,Consumer Discretionary,1.1766604952178057,70572.26625443887,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-12-31,LMT,Industrials,1.0434960069584562,70572.26625443887,0.0897520745303719,0.0,0.0897520745303719
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-12-31,ORLY,Consumer Discretionary,0.9646492480318061,70572.26625443887,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-12-31,IDXX,Health Care,0.9368339398804006,70572.26625443887,0.0362482315604328,0.0,0.0362482315604328
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-12-31,BLDR,Industrials,0.7922027392808972,70572.26625443887,-0.0310668229777255,0.0,-0.0310668229777255
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-12-31,LRCX,Information Technology,0.774029257362006,70572.26625443887,0.0082155656245181,0.0,0.0082155656245181
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-12-31,TER,Information Technology,0.7074550895596456,70572.26625443887,-0.0414003486347854,0.0,-0.0414003486347854
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-12-31,APO,Financials,0.6401280483530654,70572.26625443887,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-12-31,KLAC,Information Technology,0.6258211943121419,70572.26625443887,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-12-31,FICO,Information Technology,0.5776424426412957,70572.26625443887,0.0673209549071618,0.0,0.0673209549071618
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-12-31,MA,Financials,0.5551114647362019,70572.26625443887,0.0528995930700657,0.0,0.0528995930700657
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-12-31,GNRC,Industrials,0.532955826619244,70572.26625443887,0.021799171434208,0.0,0.021799171434208
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-12-31,STX,Information Technology,0.5328223712375397,70572.26625443887,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-12-31,AAPL,Information Technology,0.5277532448935257,70572.26625443887,0.0447947610043719,0.0,0.0447947610043719
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-12-31,TGT,Consumer Staples,0.5257429277029352,70572.26625443887,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-12-31,CDW,Information Technology,0.5001736849641137,70572.26625443887,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-12-31,ARES,Financials,0.49423509907539076,70572.26625443887,0.0064192017864803,0.0,0.0064192017864803
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2019-12-31,BX,Financials,0.4788552866275111,70572.26625443887,0.0866548042697452,0.0,0.0866548042697452
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2020-02-29,MCO,Financials,1.2030624794987013,71056.72607832316,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2020-02-29,GNRC,Industrials,1.1134749917658104,71056.72607832316,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2020-02-29,LMT,Industrials,1.0573529466593539,71056.72607832316,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2020-02-29,SPGI,Financials,0.9702037720686428,71056.72607832316,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2020-02-29,HSY,Consumer Staples,0.9133371965591581,71056.72607832316,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2020-02-29,HWM,Industrials,0.870607850703675,71056.72607832316,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2020-02-29,LDOS,Industrials,0.8422557720426744,71056.72607832316,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2020-02-29,NEM,Materials,0.8252660084425438,71056.72607832316,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2020-02-29,AAPL,Information Technology,0.7986347384374995,71056.72607832316,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2020-02-29,LLY,Health Care,0.7904867167203511,71056.72607832316,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2020-02-29,TGT,Consumer Staples,0.713665016500765,71056.72607832316,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2020-02-29,PHM,Consumer Discretionary,0.6987791766218138,71056.72607832316,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2020-02-29,DHI,Consumer Discretionary,0.6833381312335578,71056.72607832316,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2020-02-29,SO,Utilities,0.6642818962478674,71056.72607832316,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2020-02-29,LULU,Consumer Discretionary,0.6424476231481819,71056.72607832316,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2020-02-29,APO,Financials,0.6393392752266386,71056.72607832316,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2020-02-29,CDW,Information Technology,0.6343787284042635,71056.72607832316,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2020-02-29,ACGL,Financials,0.6258988191001541,71056.72607832316,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2020-02-29,DG,Consumer Staples,0.6256604020106152,71056.72607832316,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2020-02-29,WRB,Financials,0.6248954974454544,71056.72607832316,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2020-03-31,LMT,Industrials,0.7186373460285361,67503.88977440701,0.1977341994275421,0.0,0.1977341994275421
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2020-03-31,MCO,Financials,0.7059752739775815,67503.88977440701,0.3,0.0,0.3
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2020-03-31,SPGI,Financials,0.705643118750025,67503.88977440701,0.3,0.0,0.3
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2020-03-31,LLY,Health Care,0.6407241793197727,67503.88977440701,0.1540298507461723,0.0,0.1540298507461723
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2020-03-31,GNRC,Industrials,0.6404942602043389,67503.88977440701,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2020-03-31,GEN,Information Technology,0.6177958000197475,67503.88977440701,0.1719008264448567,0.0,0.1719008264448567
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2020-03-31,CPB,Consumer Staples,0.5255600381795211,67503.88977440701,0.1163592212684687,0.0,0.1163592212684687
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2020-03-31,BIIB,Health Care,0.4477386750708183,67503.88977440701,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2020-03-31,DVA,Health Care,0.44129238817836103,67503.88977440701,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2020-03-31,AAPL,Information Technology,0.4208983669363451,67503.88977440701,0.1918864097368147,0.0,0.1918864097368147
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2020-03-31,ORLY,Consumer Discretionary,0.40694858074276585,67503.88977440701,0.3,0.0,0.3
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2020-03-31,IDXX,Health Care,0.4069191215828549,67503.88977440701,0.1673184475001052,0.0,0.1673184475001052
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2020-03-31,LRCX,Information Technology,0.4040287644893389,67503.88977440701,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2020-03-31,QCOM,Information Technology,0.3936188603823847,67503.88977440701,0.2103076923068585,0.0,0.2103076923068585
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2020-03-31,LDOS,Industrials,0.38608349871638725,67503.88977440701,0.1215664018160884,0.0,0.1215664018160884
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2020-03-31,TER,Information Technology,0.36697873356191024,67503.88977440701,0.1937392632173256,0.0,0.1937392632173256
